Data;Hora UTC;VENTO-DIREÇÃO;VENTO-RAJADA;VENTO
2023/02/14;2300 UTC;92;5.3;1.1
2023/02/15;0000 UTC;72;5.5;1.3
2023/02/15;0100 UTC;65;5.5;1.1
2023/02/15;0200 UTC;61;5.9;1.1
2023/02/15;0300 UTC;51;4.5;1.2
2023/02/15;0400 UTC;44;4.1;1.3
2023/02/15;0500 UTC;47;4.1;1.4
2023/02/15;0600 UTC;48;4.1;0.9
2023/02/15;0700 UTC;37;3.2;0.7
2023/02/15;0800 UTC;321;2.1;0.4
2023/02/15;0900 UTC;314;1.2;0.7
2023/02/15;1000 UTC;27;2.6;0.6
2023/02/15;1100 UTC;24;2.8;0.6
2023/02/15;1200 UTC;73;3.1;1.1
2023/02/15;1300 UTC;106;4.3;1.2
2023/02/15;1400 UTC;84;5.8;1.5
2023/02/15;1500 UTC;74;7.1;1.5
2023/02/15;1600 UTC;92;6.5;1.6
2023/02/15;1700 UTC;94;6.6;1.4
2023/02/15;1800 UTC;78;5.9;1.4
2023/02/15;1900 UTC;84;6;1.8
2023/02/15;2000 UTC;58;6.1;1.4
2023/02/15;2100 UTC;60;6.1;1.9
2023/02/15;2200 UTC;64;6.1;1.3
2023/02/15;2300 UTC;53;5.3;1.4
2023/02/16;0000 UTC;61;5.3;1.4
2023/02/16;0100 UTC;72;6;1.3
2023/02/16;0200 UTC;51;4.2;0.9
2023/02/16;0300 UTC;43;5.5;1.2
2023/02/16;0400 UTC;45;4.4;1.1
2023/02/16;0500 UTC;35;4.4;0.7
2023/02/16;0600 UTC;43;4.1;1
2023/02/16;0700 UTC;350;4;0.4
2023/02/16;0800 UTC;339;1.5;0.5
2023/02/16;0900 UTC;20;1.5;0.5
2023/02/16;1000 UTC;7;2.2;0.5
2023/02/16;1100 UTC;37;3.8;0.9
2023/02/16;1200 UTC;287;3.4;0.7
2023/02/16;1300 UTC;271;2.8;0.8
2023/02/16;1400 UTC;193;2.8;0.4
2023/02/16;1500 UTC;141;2.2;0.7
2023/02/16;1600 UTC;84;3.6;1
2023/02/16;1700 UTC;63;4.5;1.1
2023/02/16;1800 UTC;87;5.1;1.2
2023/02/16;1900 UTC;74;5.1;1.7
2023/02/16;2000 UTC;71;6.9;1.5
2023/02/16;2100 UTC;67;6.9;1.8
2023/02/16;2200 UTC;65;6.1;1.3
2023/02/16;2300 UTC;70;5.5;1.6
2023/02/17;0000 UTC;56;5.6;1.9
2023/02/17;0100 UTC;55;5.6;1.2
2023/02/17;0200 UTC;53;5.3;1.6
2023/02/17;0300 UTC;52;5.3;1.1
2023/02/17;0400 UTC;50;5;1.2
2023/02/17;0500 UTC;50;4.5;1.1
2023/02/17;0600 UTC;43;4.3;1.2
2023/02/17;0700 UTC;36;3.8;1.1
2023/02/17;0800 UTC;31;3.5;0.8
2023/02/17;0900 UTC;360;2.3;0.3
2023/02/17;1000 UTC;34;3;1.1
2023/02/17;1100 UTC;27;4.3;1.5
2023/02/17;1200 UTC;37;4.7;1
2023/02/17;1300 UTC;283;4.7;0.6
2023/02/17;1400 UTC;185;4.3;1.1
2023/02/17;1500 UTC;88;5.3;1.3
2023/02/17;1600 UTC;82;5.4;1.4
2023/02/17;1700 UTC;87;5;1.3
2023/02/17;1800 UTC;91;4.7;1.1
2023/02/17;1900 UTC;100;6.4;1.3
2023/02/17;2000 UTC;91;7;1.5
2023/02/17;2100 UTC;88;5.8;1.4
2023/02/17;2200 UTC;84;5.3;0.8
2023/02/17;2300 UTC;86;5.4;1.2
2023/02/18;0000 UTC;88;6.5;1.3
2023/02/18;0100 UTC;78;4.7;1.1
2023/02/18;0200 UTC;96;3.6;0.8
2023/02/18;0300 UTC;66;3.4;0.8
2023/02/18;0400 UTC;40;4;1.4
2023/02/18;0500 UTC;42;4;1.2
2023/02/18;0600 UTC;39;3.4;0.9
2023/02/18;0700 UTC;13;3;0.6
2023/02/18;0800 UTC;55;5.9;1.3
2023/02/18;0900 UTC;29;5.2;0.9
2023/02/18;1000 UTC;319;2.3;0.7
2023/02/18;1100 UTC;183;3.2;1.1
2023/02/18;1200 UTC;56;4.3;1.1
2023/02/18;1300 UTC;70;4.6;1.5
2023/02/18;1400 UTC;82;5.9;1.3
2023/02/18;1500 UTC;150;5.1;1.3
2023/02/18;1600 UTC;155;5;1.2
2023/02/18;1700 UTC;125;5.3;1.1
2023/02/18;1800 UTC;157;5.4;1.5
2023/02/18;1900 UTC;160;4.7;1.3
2023/02/18;2000 UTC;105;6.5;1.3
2023/02/18;2100 UTC;100;6.5;0.9
2023/02/18;2200 UTC;105;5.6;1.1
2023/02/18;2300 UTC;98;4.6;1.2
2023/02/19;0000 UTC;103;4.4;1.1
2023/02/19;0100 UTC;69;3.8;0.8
2023/02/19;0200 UTC;107;3.2;1.1
2023/02/19;0300 UTC;74;4.1;0.7
2023/02/19;0400 UTC;66;3.6;0.6
2023/02/19;0500 UTC;65;3.3;0.7
2023/02/19;0600 UTC;354;4.9;0.9
2023/02/19;0700 UTC;41;2.3;0.8
2023/02/19;0800 UTC;30;3;1
2023/02/19;0900 UTC;37;2.6;0.8
2023/02/19;1000 UTC;5;2.3;0.4
2023/02/19;1100 UTC;106;1.9;0.6
2023/02/19;1200 UTC;73;3.9;1.2
2023/02/19;1300 UTC;110;4;0.9
2023/02/19;1400 UTC;98;5.6;1.3
2023/02/19;1500 UTC;149;5.4;1.5
2023/02/19;1600 UTC;166;6.1;1.4
2023/02/19;1700 UTC;168;4.9;1.4
2023/02/19;1800 UTC;153;6;1.1
2023/02/19;1900 UTC;166;4.7;1.2
2023/02/19;2000 UTC;134;6.4;1.5
2023/02/19;2100 UTC;120;6.4;1.2
2023/02/19;2200 UTC;95;4.6;0.7
2023/02/19;2300 UTC;109;5.3;0.9
2023/02/20;0000 UTC;118;4.5;0.9
2023/02/20;0100 UTC;71;4.9;0.9
2023/02/20;0200 UTC;97;3.9;0.6
2023/02/20;0300 UTC;59;3.8;0.6
2023/02/20;0400 UTC;94;4.6;0.7
2023/02/20;0500 UTC;52;2.3;0.6
2023/02/20;0600 UTC;65;2.8;0.6
2023/02/20;0700 UTC;50;6.4;0.8
2023/02/20;0800 UTC;53;3.8;0.6
2023/02/20;0900 UTC;22;2.3;0.4
2023/02/20;1000 UTC;55;2;0.5
2023/02/20;1100 UTC;52;4.2;1.4
2023/02/20;1200 UTC;29;4.8;1.6
2023/02/20;1300 UTC;237;4.8;0.7
2023/02/20;1400 UTC;87;9.3;1.5
2023/02/20;1500 UTC;143;6.4;0.9
2023/02/20;1600 UTC;155;3.7;0.9
2023/02/20;1700 UTC;197;4.6;2
2023/02/20;1800 UTC;150;10.5;2.2
2023/02/20;1900 UTC;161;9.5;2.2
2023/02/20;2000 UTC;78;7.8;0.9
2023/02/20;2100 UTC;143;3.3;0.7
2023/02/20;2200 UTC;149;3.7;0.6
2023/02/20;2300 UTC;179;2.6;0.8
2023/02/21;0000 UTC;65;3.5;0.5
2023/02/21;0100 UTC;77;1.8;0.4
2023/02/21;0200 UTC;311;1.3;0.2
2023/02/21;0300 UTC;153;1.1;0.3
2023/02/21;0400 UTC;52;1.6;0.5
2023/02/21;0500 UTC;151;1.8;0.5
2023/02/21;0600 UTC;198;2.6;0.6
2023/02/21;0700 UTC;73;2.6;0.6
2023/02/21;0800 UTC;138;3.1;1
2023/02/21;0900 UTC;118;3.9;0.5
2023/02/21;1000 UTC;111;2.8;0.5
2023/02/21;1100 UTC;142;4.2;1
2023/02/21;1200 UTC;146;4.4;1.2
2023/02/21;1300 UTC;167;5.1;0.9
2023/02/21;1400 UTC;171;4.8;1.2
2023/02/21;1500 UTC;160;5.4;0.9
2023/02/21;1600 UTC;137;5;1.3
2023/02/21;1700 UTC;151;5;1.6
2023/02/21;1800 UTC;150;5.4;1.3
2023/02/21;1900 UTC;140;6.2;1.4
2023/02/21;2000 UTC;115;6.2;1.1
2023/02/21;2100 UTC;78;5.5;1.1
2023/02/21;2200 UTC;90;4.1;0.8
2023/02/21;2300 UTC;141;4.2;0.7
2023/02/22;0000 UTC;105;2.8;0.8
2023/02/22;0100 UTC;127;3.1;0.6
2023/02/22;0200 UTC;104;6.1;1.1
2023/02/22;0300 UTC;67;4.4;0.5
2023/02/22;0400 UTC;98;3.3;0.7
2023/02/22;0500 UTC;48;4;0.7
2023/02/22;0600 UTC;84;4;0.5
2023/02/22;0700 UTC;99;4.1;1.1
2023/02/22;0800 UTC;85;4.1;0.6
2023/02/22;0900 UTC;94;2.4;0.7
2023/02/22;1000 UTC;57;3;0.5
2023/02/22;1100 UTC;75;4.5;1.2
2023/02/22;1200 UTC;62;4.5;1.1
2023/02/22;1300 UTC;65;5.5;1.2
2023/02/22;1400 UTC;89;4.9;1.4
2023/02/22;1500 UTC;121;6.5;1.4
2023/02/22;1600 UTC;137;6.2;1.5
2023/02/22;1700 UTC;161;5.4;1.1
2023/02/22;1800 UTC;161;5;1.1
2023/02/22;1900 UTC;145;5.5;1.5
2023/02/22;2000 UTC;151;5.5;1.4
2023/02/22;2100 UTC;137;4.8;1
2023/02/22;2200 UTC;143;4.2;0.8
2023/02/22;2300 UTC;155;4.7;0.9
2023/02/23;0000 UTC;98;4.2;1
2023/02/23;0100 UTC;104;5.2;0.9
2023/02/23;0200 UTC;116;3.8;0.8
2023/02/23;0300 UTC;73;4;0.5
2023/02/23;0400 UTC;77;2.6;0.5
2023/02/23;0500 UTC;122;2;0.6
2023/02/23;0600 UTC;141;2.4;0.6
2023/02/23;0700 UTC;181;4.4;1.8
2023/02/23;0800 UTC;155;4.4;0.7
2023/02/23;0900 UTC;170;3;0.8
2023/02/23;1000 UTC;210;4.1;1
2023/02/23;1100 UTC;187;5;1.3
2023/02/23;1200 UTC;177;5;1.7
2023/02/23;1300 UTC;166;5;1.6
2023/02/23;1400 UTC;176;4.9;1.7
2023/02/23;1500 UTC;165;6.8;1.6
2023/02/23;1600 UTC;158;5.5;1.3
2023/02/23;1700 UTC;166;5.4;2
2023/02/23;1800 UTC;126;6.7;1.3
2023/02/23;1900 UTC;163;5.1;1.2
2023/02/23;2000 UTC;168;4.6;1.2
2023/02/23;2100 UTC;160;4.5;1.3
2023/02/23;2200 UTC;146;5.6;1
2023/02/23;2300 UTC;138;6.5;1.2
2023/02/24;0000 UTC;117;4.5;0.8
2023/02/24;0100 UTC;109;3.6;0.6
2023/02/24;0200 UTC;89;4.8;0.8
2023/02/24;0300 UTC;46;3.6;0.4
2023/02/24;0400 UTC;70;1.8;0.4
2023/02/24;0500 UTC;79;5.4;0.7
2023/02/24;0600 UTC;184;2.3;0.9
2023/02/24;0700 UTC;87;4.1;0.7
2023/02/24;0800 UTC;94;3.3;0.9
2023/02/24;0900 UTC;211;5.2;0.9
2023/02/24;1000 UTC;187;2.7;0.3
2023/02/24;1100 UTC;189;1.7;0.4
2023/02/24;1200 UTC;60;3.3;1.1
2023/02/24;1300 UTC;172;3.9;1.2
2023/02/24;1400 UTC;149;3.9;1.1
2023/02/24;1500 UTC;175;4.6;1.6
2023/02/24;1600 UTC;168;5.1;1.8
2023/02/24;1700 UTC;153;5.2;1.3
2023/02/24;1800 UTC;153;3.9;1.1
2023/02/24;1900 UTC;160;5.1;1.2
2023/02/24;2000 UTC;138;4.2;0.8
2023/02/24;2100 UTC;137;3;0.7
2023/02/24;2200 UTC;140;3.5;0.6
2023/02/24;2300 UTC;155;1.9;0.4
2023/02/25;0000 UTC;145;2.1;0.5
2023/02/25;0100 UTC;68;7.5;1.5
2023/02/25;0200 UTC;30;7.5;0.8
2023/02/25;0300 UTC;29;2.7;0.9
2023/02/25;0400 UTC;28;2.8;0.6
2023/02/25;0500 UTC;349;1.9;0.3
2023/02/25;0600 UTC;355;1.1;0.4
2023/02/25;0700 UTC;23;2.8;1
2023/02/25;0800 UTC;352;2.6;0.2
2023/02/25;0900 UTC;173;2.5;0.7
2023/02/25;1000 UTC;63;4.4;0.8
2023/02/25;1100 UTC;44;2.4;0.5
2023/02/25;1200 UTC;61;3.1;0.9
2023/02/25;1300 UTC;177;2.9;0.9
2023/02/25;1400 UTC;128;4.4;1.1
2023/02/25;1500 UTC;158;4.3;1.3
2023/02/25;1600 UTC;170;4.5;1.6
2023/02/25;1700 UTC;153;4.6;1.4
2023/02/25;1800 UTC;129;4.5;1.2
2023/02/25;1900 UTC;122;4.6;1.4
2023/02/25;2000 UTC;76;6.3;1.3
2023/02/25;2100 UTC;80;3.9;1.1
2023/02/25;2200 UTC;67;5.1;0.8
2023/02/25;2300 UTC;87;4;0.9
2023/02/26;0000 UTC;79;4.3;1
2023/02/26;0100 UTC;96;4.8;1
2023/02/26;0200 UTC;73;4.9;1.3
2023/02/26;0300 UTC;78;4.1;1.2
2023/02/26;0400 UTC;47;4;1.3
2023/02/26;0500 UTC;55;4.5;0.6
2023/02/26;0600 UTC;47;3.2;0.7
2023/02/26;0700 UTC;51;3.6;1.4
2023/02/26;0800 UTC;59;4.6;0.7
2023/02/26;0900 UTC;35;3.2;0.9
2023/02/26;1000 UTC;30;3;0.6
2023/02/26;1100 UTC;37;4.2;1.2
2023/02/26;1200 UTC;58;3.8;0.8
2023/02/26;1300 UTC;62;6.6;1.1
2023/02/26;1400 UTC;134;3.3;1
2023/02/26;1500 UTC;118;4.9;1.1
2023/02/26;1600 UTC;158;5.1;1.3
2023/02/26;1700 UTC;152;4.8;1.3
2023/02/26;1800 UTC;74;5;1
2023/02/26;1900 UTC;113;5;0.9
2023/02/26;2000 UTC;60;4.5;0.7
2023/02/26;2100 UTC;75;3.8;0.7
2023/02/26;2200 UTC;120;3.2;0.7
2023/02/26;2300 UTC;100;5;0.8
2023/02/27;0000 UTC;79;5;0.4
2023/02/27;0100 UTC;49;3.2;0.6
2023/02/27;0200 UTC;78;3.5;0.5
2023/02/27;0300 UTC;99;2.7;0.5
2023/02/27;0400 UTC;35;5.6;0.8
2023/02/27;0500 UTC;50;3.5;0.5
2023/02/27;0600 UTC;64;3;0.6
2023/02/27;0700 UTC;68;3.4;0.5
2023/02/27;0800 UTC;29;3;0.7
2023/02/27;0900 UTC;43;2.3;0.6
2023/02/27;1000 UTC;49;3.9;0.6
2023/02/27;1100 UTC;72;3.3;1
2023/02/27;1200 UTC;60;4.7;1.1
2023/02/27;1300 UTC;110;5.6;1.2
2023/02/27;1400 UTC;110;5.6;1.5
2023/02/27;1500 UTC;92;5.3;1.3
2023/02/27;1600 UTC;139;5.3;1.4
2023/02/27;1700 UTC;137;5;1.3
2023/02/27;1800 UTC;139;5;1.4
2023/02/27;1900 UTC;119;6;1.4
2023/02/27;2000 UTC;92;6;1.4
2023/02/27;2100 UTC;90;5.5;1.1
2023/02/27;2200 UTC;76;3.7;0.9
2023/02/27;2300 UTC;84;3.9;1.3
2023/02/28;0000 UTC;85;4.4;0.8
2023/02/28;0100 UTC;57;3.8;0.6
2023/02/28;0200 UTC;52;2.7;0.7
2023/02/28;0300 UTC;70;3.2;0.7
2023/02/28;0400 UTC;52;3.5;0.7
2023/02/28;0500 UTC;83;3.5;0.8
2023/02/28;0600 UTC;79;3.6;0.5
2023/02/28;0700 UTC;53;3.8;0.6
2023/02/28;0800 UTC;28;2.3;0.3
2023/02/28;0900 UTC;317;1.9;0.6
2023/02/28;1000 UTC;29;2;0.6
2023/02/28;1100 UTC;197;2.5;0.6
2023/02/28;1200 UTC;151;3;0.8
2023/02/28;1300 UTC;142;3.8;1
2023/02/28;1400 UTC;165;5.4;1.4
2023/02/28;1500 UTC;146;5.4;1.3
2023/02/28;1600 UTC;155;5.4;1.3
2023/02/28;1700 UTC;131;5.7;1.5
2023/02/28;1800 UTC;133;5.4;1.3
2023/02/28;1900 UTC;98;5.4;1.4
2023/02/28;2000 UTC;75;5.2;1.4
2023/02/28;2100 UTC;92;5.2;1.4
2023/02/28;2200 UTC;81;6;1.6
2023/02/28;2300 UTC;71;6.3;1.1
2023/03/01;0000 UTC;80;4.9;1.2
2023/03/01;0100 UTC;70;5;1.4
2023/03/01;0200 UTC;59;4.7;1
2023/03/01;0300 UTC;64;3.9;0.7
2023/03/01;0400 UTC;61;5;1.1
2023/03/01;0500 UTC;77;3.4;1
2023/03/01;0600 UTC;77;4;1.2
2023/03/01;0700 UTC;75;4.3;0.9
2023/03/01;0800 UTC;69;4.3;0.8
2023/03/01;0900 UTC;54;2.9;0.7
2023/03/01;1000 UTC;39;4.6;1.7
2023/03/01;1100 UTC;64;4.1;0.8
2023/03/01;1200 UTC;77;4;1.2
2023/03/01;1300 UTC;86;5.3;1.2
2023/03/01;1400 UTC;108;4.4;1.3
2023/03/01;1500 UTC;113;5.6;1.6
2023/03/01;1600 UTC;149;5.2;1.3
2023/03/01;1700 UTC;124;5.2;1.2
2023/03/01;1800 UTC;151;4.7;1.1
2023/03/01;1900 UTC;149;4.8;1.1
2023/03/01;2000 UTC;127;4.2;0.9
2023/03/01;2100 UTC;149;3.4;0.9
2023/03/01;2200 UTC;104;5.7;1
2023/03/01;2300 UTC;84;5.1;1
2023/03/02;0000 UTC;87;4.3;1.2
2023/03/02;0100 UTC;71;3.7;0.9
2023/03/02;0200 UTC;82;4.5;1.2
2023/03/02;0300 UTC;57;4.1;0.8
2023/03/02;0400 UTC;71;4;0.7
2023/03/02;0500 UTC;54;3.1;0.6
2023/03/02;0600 UTC;69;3.2;0.6
2023/03/02;0700 UTC;85;3.2;0.6
2023/03/02;0800 UTC;53;3;0.3
2023/03/02;0900 UTC;131;1.9;0.4
2023/03/02;1000 UTC;141;2.2;0.6
2023/03/02;1100 UTC;187;2.9;0.9
